"","t_1","t_2","t_3","t_4","t_5","t_6","t_7","t_8","t_9","t_10","t_11","t_12","t_13","t_14","t_15","t_16","t_17","t_18","t_19","t_20","t_21","t_22","t_23","t_24","t_25","t_26","t_27","t_28","t_29","t_30","t_31","t_32","t_33","t_34","t_35","t_36","t_37","t_38"
"394",0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.569879970189681,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492
"102",0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.23980412757946,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443
"174",0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.132138995139173,0.00776945446014488,0.00776945446014488,0.588160644295611,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488,0.00776945446014488
"182",0.0132712534434803,0.296524035813623,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.225710840221087,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803
"259",0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.23980412757946
"217",0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.084084449036016,0.0132712534434803,0.154897644628552,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.154897644628552,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.154897644628552,0.0132712534434803,0.0132712534434803
"375",0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.419784728362377,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.186162545897216,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447
"44",0.0154609290257684,0.0979578684299288,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.180454807834089,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.180454807834089,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684
"283",0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.0562177428797925,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.387631059797493,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.150907261999136,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.00887298332012101,0.103562502439464
"16",0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.180454807834089,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.180454807834089,0.0154609290257684,0.0154609290257684,0.0154609290257684
"262",0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.541436004496513
"310",0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.166702372325798,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.090492513063222,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.242912231588374,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459
"345",0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.069351454664635,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.536595819594957,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447
"188",0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.130174980984602,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.130174980984602,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443
"26",0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.541436004496513,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942,0.0123936215000942
"197",0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.154897644628552,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.154897644628552,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.225710840221087,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803
"312",0.0168510925900648,0.0168510925900648,0.106765712984449,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.106765712984449,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.106765712984449,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.106765712984449,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648
"266",0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.314909963609582,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708
"186",0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.26295174723825,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.180454807834089,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684
"373",0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.314909963609582,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708
"100",0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.456593110384942,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.208104687974185,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978,0.00931395004557978
"294",0.0132712534434803,0.0132712534434803,0.225710840221087,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.225710840221087,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.084084449036016,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803,0.0132712534434803
"399",0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.595001365211248,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447,0.0109459090483447
"303",0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.23980412757946,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443,0.0205458343897443
"176",0.0168510925900648,0.286594953773217,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.106765712984449,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648,0.0168510925900648
"147",0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.341437348134511,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.286254771041832,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349,0.0103418855784349
"193",0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.314909963609582,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708
"179",0.00847188400871116,0.370108368098832,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.324903807587567,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116,0.00847188400871116
"333",0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0736532106171194,0.38379493534997,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.13568155556369,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492
"99",0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.371407534640615,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.404606234175662,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342,0.00622183975510342
"15",0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.180454807834089,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.26295174723825,0.0154609290257684,0.0154609290257684,0.0154609290257684
"119",0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.314909963609582,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708,0.0185159469294708
"200",0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.34544868664241,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684
"304",0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.34544868664241,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0154609290257684,0.0979578684299288,0.0154609290257684
"20",0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.38379493534997,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.13568155556369,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0736532106171194,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492
"162",0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842
"118",0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.428174717938114,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.218987878463479,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464,0.00980103898884464
"371",0.0142826538006459,0.0142826538006459,0.0142826538006459,0.166702372325798,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.166702372325798,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.166702372325798,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459,0.0142826538006459
"126",0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842,0.0263157894736842
"339",0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.569879970189681,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492,0.0116248656705492
